16333.186176	-17996.877034	11567668.472009	146890.010608
4237.939747	-35278.244582	11549311.835177	159786.037529
15822.923948	-41136.781145	11543116.365817	147467.872189
7039.536254	-22394.108373	11563002.148683	156763.934294
10979.986661	-33520.153226	11551188.145589	152602.916064
10928.357541	-10802.612180	11575301.768639	152679.870053
9672.470086	-14930.285165	11570900.869264	154001.802927
12158.568852	-21325.500900	11564128.842579	151331.222786
15251.923052	-29994.371485	11554941.982574	148056.431019
11462.078335	-38264.898120	11546156.763469	152108.729548
16273.683961	-36433.265788	11548094.168074	146987.392601
18955.529115	-29704.879327	11555246.792536	144094.318905
17522.593141	-32962.462890	11551769.815909	145631.549034
10334.072334	-26857.456864	11558260.743269	153285.512522
14294.366295	-25362.944817	11559836.716937	149054.451395
17301.997973	-27083.054149	11558020.397314	145848.612511
14741.970376	-21000.366429	11564481.195094	148581.938957
15497.980641	-14205.984328	11571689.896228	147797.438179
1538.656262	-26372.185077	11558777.542767	162624.974668
6301.169453	-30172.776580	11554752.660669	157583.956342
5723.127651	-40115.756405	11544192.534283	158228.663824
10676.830952	-40973.560849	11543315.434481	152940.968434
17489.197183	-44740.475347	11539293.141411	145687.175498
17923.856704	-23565.171049	11561734.467056	145191.955092
17680.703327	-20216.057434	11565322.028425	145443.913172
20083.061764	-26689.464273	11558445.827381	142889.757718
21423.730344	-28442.424856	11556568.415831	141464.168131
6712.939721	-11659.545546	11574419.716378	157135.935335
6599.066710	-859.822377	11585870.488629	157225.085624
32353.900471	-36425.494036	11548066.514442	129849.728096
