11.173258	10.964607	372051.372782	142083.169254
11.896557	10.370628	372093.441616	141917.539756
9.806310	21.301902	372788.635714	143699.997141
9.518510	17.571375	372401.946399	143179.957559
10.124341	23.171391	372999.932387	143946.589300
9.374533	23.388701	372916.394442	144025.285361
6.511180	22.208134	372387.226717	144119.477216
11.139711	6.987952	371684.491978	141500.096977
11.436257	7.025731	371731.058738	141484.221945
11.520192	11.090260	372110.471997	142065.248107
12.430444	10.635985	372190.376323	141919.197815
8.469525	17.648148	372268.802487	143275.085327
5.675638	11.921137	371380.065293	142693.529997
3.945396	10.671498	371008.589550	142660.721598
1.485792	7.583914	370400.311250	142440.587825
10.579392	25.070481	373248.644724	144179.212482
12.223291	27.629025	373720.662335	144403.315014
11.152487	2.522121	371294.296024	140859.159054
9.407473	6.375847	371401.187904	141563.613588
8.519992	12.720833	371819.891867	142572.074980
8.511418	13.066419	371855.875272	142620.758411
5.483347	20.148177	372052.637471	143899.404024
5.911695	10.426002	371273.543830	142457.765932
4.806987	23.016332	372222.584096	144377.432098
4.834043	23.415114	372267.034185	144432.994709
4.802543	22.165781	372148.765198	144266.306875
7.690276	7.092528	371199.173716	141816.392601
7.937742	8.771241	371387.689718	142041.950343
12.375564	24.252418	373424.996483	143900.828367
8.360503	3.862499	370989.766613	141292.560650
6.442370	2.056453	370564.315762	141222.710510
2.962295	16.330969	371356.876722	143587.164198
3.372515	17.081000	371477.526963	143655.426834
7.059533	9.968668	371390.426841	142311.208521
9.533296	7.507113	371500.418763	141712.190656
9.526330	8.132486	371559.156380	141808.499182
10.286022	26.589596	373343.928873	144406.370958
9.932948	25.405577	373187.559810	144274.608194
3.331911	9.089313	370774.833349	142479.445272
1.734523	6.974823	370386.512433	142322.899820
1.927912	6.326656	370356.349873	142212.568349
2.512171	5.683006	370375.399911	142078.424331
6.836233	12.321538	371551.298790	142650.190058
7.281197	4.381415	370900.951656	141465.912690
8.642770	7.094284	371360.666118	141731.753325
5.923843	18.860493	372001.011982	143683.209242
7.467062	10.003427	371450.148380	142274.697050
1.212747	8.215569	370392.871265	142541.000708
4.092653	14.549390	371378.961210	143222.764530
4.247986	13.272530	371278.419342	143008.451601
5.702483	13.231425	371475.534320	142869.545073
5.515975	9.900574	371142.687820	142442.043697
8.112378	19.781103	372413.340796	143629.194006
9.499436	13.087760	371995.640047	142540.106194
6.091714	20.070141	372143.807010	143829.026480
7.918220	8.492009	371361.283480	141993.012912
