25.939355	16.518079	380584.052381	157389.849568
10.809818	18.021439	356212.766312	159819.706257
24.872754	16.321923	378811.715266	157104.153729
6.230077	11.923037	348819.953053	150011.810963
14.236696	16.517752	361718.757633	157388.871688
8.791229	16.881759	352940.473631	157994.877819
29.225682	14.227365	385834.306919	153707.437215
18.762433	19.577206	368996.768628	162339.149818
14.992435	7.490087	362930.278959	142888.146443
17.367754	6.120718	366743.375964	140701.005162
16.239026	6.527634	364910.338965	141325.423078
21.496898	17.360189	373391.375215	158757.295217
9.862998	8.063947	354648.694462	143797.772982
14.974454	12.379608	362899.119003	150743.335353
23.936834	8.638930	377361.569928	144762.661348
24.700680	8.543555	378570.718180	144622.431901
24.132521	8.191922	377676.424724	144053.797083
24.453073	9.193915	378184.558032	145653.338824
27.973986	9.386040	383840.321085	145949.276704
19.006453	17.326325	369385.869128	158688.638086
18.408457	15.038230	368443.684349	155010.332671
18.423478	15.066847	368474.111494	155069.864041
10.504960	16.351733	355717.826901	157135.054344
11.424688	16.029173	357187.708320	156593.341027
9.969670	13.103430	354829.651395	151889.249031
14.525618	13.488088	362189.039177	152534.704549
15.491637	11.073763	363749.495160	148626.213444
15.559561	10.776164	363834.161996	148167.954194
15.752924	10.584496	364145.312618	147865.270256
16.581596	10.274988	365490.456975	147381.610955
20.230638	6.120992	371369.013517	140690.482016
19.995430	6.478331	370992.736198	141280.656694
19.935676	6.600399	370904.367850	141474.457622
17.524699	7.142636	366984.103617	142339.147712
18.752070	7.199587	369006.582662	142418.522870
18.260252	7.341542	368195.368539	142645.535824
18.810155	7.369881	369073.191649	142704.008858
17.792890	7.451702	367427.017003	142828.098690
19.608222	7.271385	370386.122921	142545.523124
20.720711	6.669503	372172.857744	141589.369962
20.675660	6.693311	372103.801356	141641.757567
20.380251	6.862157	371620.406639	141910.045603
20.234972	6.944140	371387.837424	142041.808367
20.531656	7.308088	371861.557928	142620.405889
20.213980	7.518172	371358.096588	142950.123708
20.234345	7.736737	371387.711961	143299.585108
20.787894	7.723824	372268.275716	143273.918452
21.053257	8.046908	372714.228109	143799.610937
19.907300	8.898996	370846.738670	145153.780523
20.271074	8.706279	371440.027472	144877.033002
20.234914	9.282328	371398.424904	145779.627857
20.862058	9.349245	372409.548198	145879.112260
14.164678	15.676020	361596.573403	156044.674252
16.935812	8.841082	366043.539640	145050.568072
16.072859	7.426195	364663.085147	142786.836500
9.503888	11.103658	354081.119421	148689.004703
15.212288	8.297417	363287.687539	144188.583132
16.222002	7.614738	364916.049077	143093.523442
11.183342	11.872635	356796.309022	149928.415015
12.613503	10.276951	359094.784034	147379.013495
19.698677	10.869925	370504.191390	148330.937187
19.150780	13.339169	369633.152364	152292.272868
17.028375	18.711751	366223.571105	160909.016329
21.965354	14.071785	374160.256112	153463.837147
24.225897	14.268044	377801.417710	153780.244419
24.026668	13.710913	377473.280804	152886.480131
24.056732	13.064821	377547.117304	151854.613966
23.155439	12.205469	376087.377266	150474.246882
22.252984	12.289907	374646.689061	150606.961551
21.763678	12.382288	373846.707541	150767.509745
30.364245	14.243716	387703.171060	153744.587393
27.334090	10.213437	382822.046781	147308.721789
22.641693	10.148464	375288.723460	147168.101139
21.929764	9.920254	374112.171940	146813.876264
22.592650	11.708361	375183.105142	149676.704696
22.482803	11.607707	375009.993287	149515.823571
22.078439	10.712003	374365.106021	148079.883479
22.548103	8.569405	375118.312741	144632.041264
22.177971	8.685073	374511.533750	144829.597214
22.348745	8.768325	374791.992644	144961.889146
22.847860	9.010615	375599.855371	145365.820509
23.555965	9.018599	376751.677119	145378.167756
19.140812	12.217947	369641.460931	150519.529021
19.408499	11.786854	370058.302380	149801.739261
17.443304	8.748577	366888.997889	144903.459850
18.127059	9.641332	367994.531894	146334.365096
18.952005	9.447264	369327.373102	146040.015549
19.245303	8.884870	369820.160545	145140.430417
18.776954	8.341596	369036.330853	144270.610969
18.518273	8.113188	368609.689375	143893.578964
19.269489	7.933499	369840.004335	143619.073207
19.388465	8.355484	370038.442232	144273.918267
