27230.972155	-10264.268391	11544184.870974	158212.985903
16552.800113	-32416.497994	11567703.171277	146768.611991
17281.542199	-6780.800384	11540485.686675	147589.259367
23564.126613	-38501.168222	11574159.355493	154264.894718
31927.807313	-21601.875841	11556214.142708	163186.398508
12035.902517	-22512.325634	11557179.246250	141952.762746
5593.542962	-25848.823294	11560710.473258	135080.910917
656.714228	-13921.267561	11548069.942745	129861.641658
26252.957312	-38731.631471	11574432.245268	157143.105929
25055.426007	-46694.752897	11582860.778927	155851.362515
17266.664933	-3341.441669	11536830.252925	147583.868240
28214.354971	-23552.969448	11558279.718037	159239.407806
24025.459670	-31374.979113	11566587.438074	154750.168877
27300.821940	-15197.594428	11549437.510494	158274.280568
24573.080577	-9525.634169	11543393.716780	155386.250637
19356.107523	-10896.111041	11544859.832831	149805.228890
15825.887712	-11925.767433	11545944.091708	146021.389657
23021.232771	-15778.110289	11550026.673594	153714.634431
18992.973628	-17684.906498	11552056.075136	149399.591094
15002.853848	-17998.195196	11552383.420223	145150.941177
23236.331767	-24475.226079	11559277.910586	153912.513652
18561.165885	-25618.681271	11560501.901041	148918.728455
16842.114035	-22611.327134	11557282.627774	147086.056706
14609.944990	-26629.310706	11561564.052849	144710.411119
20386.560473	-30311.351331	11565477.898176	150868.694552
25929.475100	-27990.100434	11562999.319533	156774.752145
23038.174251	-35699.351022	11571192.024553	153690.045608
19968.443928	-38094.822279	11573743.105553	150412.457181
16822.499373	-35528.126636	11571023.388987	147050.135877
7530.413248	-17113.344017	11551449.577127	137160.634141
