11.412616	13.107746	103.779021	1.337420
3.207431	14.322745	103.797458	1.455624
19.880940	18.092116	103.851871	1.213319
9.749931	20.463423	103.886246	1.361151
8.873724	7.274341	103.695478	1.373799
11.699738	24.698365	103.946748	1.332512
12.254692	14.046992	103.792644	1.324878
18.838563	17.254987	103.839711	1.228619
8.598635	16.455946	103.828211	1.377933
5.584355	22.192895	103.910771	1.421502
10.352938	19.826498	103.876654	1.352381
10.733666	7.998902	103.705210	1.347151
13.987201	16.578851	103.829955	1.299350
22.690853	9.619220	103.728500	1.173141
12.156875	19.156899	103.866709	1.325728
3.360505	16.726014	103.831840	1.453487
9.646995	26.401588	103.971759	1.361773
12.604914	22.428598	103.914131	1.319423
14.429931	15.593347	103.815586	1.293086
14.697028	17.946808	103.849407	1.289248
16.094746	14.646597	103.801863	1.268917
5.614724	7.815115	103.703147	1.421288
6.902152	15.713775	103.817378	1.402169
6.270271	11.492838	103.755995	1.411486
7.848231	19.301065	103.868916	1.388337
13.696206	21.483587	103.900469	1.303230
10.350007	4.031486	103.647888	1.352721
13.059759	23.086377	103.923703	1.312428
19.613552	11.683075	103.758864	1.217740
13.178725	8.938752	103.718967	1.311556
5.399956	23.268225	103.926636	1.423727
5.253962	30.392488	104.029807	1.425676
4.451546	11.388361	103.754558	1.438245
9.704304	12.258526	103.767112	1.361891
22.201869	8.975251	103.719454	1.180200
13.274917	21.060209	103.894389	1.309576
14.465558	12.319898	103.767996	1.292480
11.634569	20.673313	103.889000	1.333324
12.127859	17.433574	103.841936	1.326406
15.426633	13.558621	103.785932	1.278477
13.308913	12.601978	103.772052	1.309473
16.727746	15.004639	103.806719	1.259595
12.660154	10.690132	103.744349	1.318896
11.766576	19.986101	103.878995	1.331429
8.162267	27.079540	103.981728	1.383536
