46870.045430	38503.998528	46862.031000	38487.817000
32980.447236	32188.505253	32968.764000	32199.953000
22229.493077	32138.519344	22219.452000	32128.239000
33109.152372	34850.269895	33122.309000	34857.850000
45152.575282	41017.872804	45152.444000	41007.501000
34379.668286	30923.843177	34380.106000	30911.624000
21674.124182	39853.392147	21682.991000	39865.209000
32211.742702	42708.258056	32214.102000	42723.141000
14006.279853	47406.336490	14002.116000	47407.633000
40830.161642	35711.431002	40840.187000	35707.599000
32537.317288	38417.148865	32542.381000	38427.072000
37030.609008	40070.592155	37034.955000	40080.676000
28508.590804	36536.672626	28511.065000	36547.777000
42045.795216	35661.795498	42043.926000	35654.009000
35794.154432	35537.318134	35788.190000	35543.010000
29392.887008	32402.637467	29396.600000	32411.151000
39861.492758	39220.089796	39862.496000	39214.036000
14130.210280	44576.169262	14121.997000	44580.953000
36078.907905	33301.619268	36075.889000	33308.106000
23441.818728	28959.524556	23444.305000	28953.649000
22200.315262	29663.017180	22203.189000	29658.205000
35571.265090	31794.906803	35570.921000	31800.956000
26977.951993	28286.367768	26979.908000	28280.050000
36449.702946	43935.420048	36449.478000	43933.630000
40167.122718	36487.293228	40167.272000	36494.042000
27869.471202	37499.856608	27870.200000	37509.693000
10855.507894	35997.576209	10851.789000	36009.990000
39564.237650	32489.353254	39568.816000	32483.392000
27676.327295	28956.369989	27678.086000	28950.853000
15703.352534	39665.892313	15699.677000	39667.955000
37447.358378	35580.886482	37449.412000	35586.821000
36387.109553	38493.926072	36382.766000	38498.505000
21716.117923	33628.550011	21719.811000	33634.927000
17654.534871	38092.345081	17657.673000	38096.303000
28245.296570	38754.122616	28240.799000	38760.870000
39728.225000	34159.217902	39729.066000	34163.568000
40105.162070	40913.471247	40108.238000	40919.713000
31920.071444	41151.700376	31923.192000	41158.872000
27849.357555	40078.861096	27849.698000	40079.585000
34161.801847	39183.501910	34160.854000	39182.684000
26199.298375	29165.883877	26201.096000	29162.615000
30112.851089	30399.172273	30115.887000	30396.332000
26872.975485	33715.556913	26870.376000	33720.254000
32402.048391	33827.002766	32402.145000	33831.647000
18441.481054	37627.874561	18439.131000	37637.038000
20060.455539	37633.854429	20056.994000	37641.547000
28395.285920	35292.191395	28393.894000	35297.695000
33318.061215	33959.571497	33318.514000	33963.673000
39119.853755	35292.145326	39120.849000	35295.427000
25924.490104	37576.673899	25921.793000	37578.747000
38070.845872	33914.624854	38071.465000	33917.106000
30317.834972	32547.380161	30320.094000	32550.253000
46046.989943	36576.684815	46050.197000	36575.296000
37820.398254	31909.670129	37820.482000	31907.980000
22500.401575	33376.304557	22499.607000	33379.141000
