17.298429	9.986913	372336.428807	142202.407567
19.280960	20.251281	373035.213544	145487.499631
16.029843	7.451772	371923.590904	141375.363699
19.946696	16.196658	373246.245633	144178.431284
21.081227	17.732488	373623.608366	144670.419464
25.030017	18.832228	374888.583813	145007.102429
23.791898	18.325651	374491.482021	144833.943315
27.538110	19.395214	375721.532397	145181.606511
26.968665	19.306124	375550.082054	145149.856447
3.825305	21.284613	368070.957721	145986.206037
7.336727	22.041917	369233.803797	146191.258530
16.390395	11.315797	372057.363402	142633.796207
5.004169	17.489227	368398.129778	144747.475545
4.601296	16.711533	368268.219102	144460.578444
10.946700	13.243704	370286.762462	143292.528885
10.734568	13.275233	370210.430017	143302.847656
10.014306	13.177166	369982.358728	143275.330934
12.979645	13.206304	370959.863808	143264.879872
8.124389	20.843154	369467.346240	145775.516143
7.643183	21.461210	369324.470954	145976.599878
9.263699	18.958985	369807.601087	145138.133618
12.962696	7.615695	370898.967389	141480.852796
14.276143	9.285432	371352.067254	142002.083005
15.278044	9.357141	371684.781461	142014.650739
15.984316	10.620263	371920.261099	142423.102076
7.551358	14.362982	369204.506188	143684.770225
8.686057	12.474683	369549.788129	143052.943961
8.219743	12.039675	369391.037811	142925.149956
14.200718	12.259219	371352.305379	142950.153131
14.758600	16.010180	371547.691742	144149.436814
17.900003	19.146568	372581.900451	145131.842207
18.762361	17.537355	372850.188488	144624.899527
19.445615	15.823361	373082.801800	144070.298678
19.026392	14.182130	372953.684876	143544.305959
6.725453	22.164493	369002.135913	146244.867142
0.980499	20.223257	367138.513020	145678.763510
2.161478	21.533311	367527.583589	146066.908036
2.869532	22.236255	367778.629578	146286.336253
12.519594	19.041945	370840.129451	145153.388153
19.175319	16.648798	373003.201745	144321.249857
18.240345	14.188837	372673.935948	143541.882812
4.291862	3.989341	368068.644800	140400.745842
4.437399	4.260093	368107.009460	140473.506405
4.725979	11.387038	368203.582570	142792.583959
7.357280	11.270567	369067.448881	142699.979608
17.358582	21.452373	372417.742040	145864.005727
17.437849	13.023571	372401.999300	143180.199318
14.331873	8.622086	371379.514963	141780.286102
5.654844	2.984280	368512.484229	140044.615964
4.895827	9.672062	368242.079522	142256.801638
3.261723	10.008879	367697.036765	142383.801892
12.298575	13.702493	370728.575823	143425.093731
12.052981	15.262774	370662.959025	143937.989549
10.096923	16.285996	370026.282057	144279.743705
17.645952	18.038539	372484.166921	144781.819145
5.754744	14.984227	368596.755292	143902.196864
5.151572	14.195760	368409.429917	143651.371363
14.178276	5.764646	371289.028385	140862.657452
14.849969	5.795474	371520.803848	140867.419962
15.577158	8.414403	371787.398548	141699.800793
