14253.003137	-21643.249999	25042.167450	26926.704042
13963.080633	-21820.827004	24864.896262	27215.100452
19071.657728	-16948.039883	30035.708466	21790.711448
18211.514730	-16250.063689	30781.887363	22688.889750
7870.634347	-6031.037442	41625.920104	33618.864429
7982.751676	-10410.628123	36977.181640	33507.739207
8117.982279	-10974.757006	36368.638756	33375.447276
9150.092055	-10529.907977	36826.368838	32248.320022
9731.398649	-12861.024118	34363.093078	31660.943847
10218.901917	-13182.209444	34011.196541	31142.359476
9562.941707	-16022.250893	31050.280311	31830.781953
10020.510511	-16881.212875	30124.236792	31354.531000
11091.796369	-17347.966335	29624.173292	30230.049585
11729.420810	-17565.958183	29423.089556	29563.298251
11176.154759	-24039.635354	22553.118165	30170.438887
12259.155236	-23853.963979	22725.097676	29032.728278
10848.099785	-25713.655579	20727.489514	30540.856294
9337.409676	-27487.324487	18885.985831	32186.567919
24027.934136	-28899.800673	17396.743885	16612.879076
23316.163256	-29894.163351	16329.762346	17347.940974
22557.574587	-30827.221533	15317.786119	18112.332797
18892.244853	-23757.537695	22826.193725	22008.507109
30570.902623	-9407.365804	37979.216563	9613.833463
26759.041760	-9999.197091	37466.148652	13663.252330
30489.827034	-30896.132766	15220.657080	9849.086943
